Kusachiite_0012142.Cu_18_18_A.irr CU1O2 NA 0.3495300835010535
Jamesonite_0015519.Fe_45_45_A.irr FE1S2 NA 0.735769857832773
Mozartite_0001932.Mn_25_25_A.trv MN1O2 0.710 0.8691837044872766
Catamarcaite_0006132.Cu2_16_16_A.tev CU1S3 0.126 0.9473463859862177
Bornite_0003822.Cu_21_21_A.tev CU1S3 0.001 0.322832968758426
Breithauptite_0011581.Ni_0_0_A.oct NI1SB6 0.304 0
Imgreite_0011584.Ni_2_2_A.irr NI1TE2 NA 0.5550758559264066
Scacchite_0011809.Mn_5_5_A.irr MN1CL2 NA 0.30002953439362867
Zlatogorite_0018698.Ni_19_19_A.irr NI1SB3 NA 0
Troilite_0009769.Fe_10_10_A.oct FE1S6 0.379 0.9873230209368635
Troilite_0009769.Fe_22_22_A.irr FE1S3 NA 0.7879979620224087
Skaergaardite_0011491.Cu_34_34_A.irr CU1PD5 NA 0
Brackebuschite_0005530.Mn_24_24_A.irr MN1O2 NA 1.0223668968218558
Paganoite_0006855.Ni_8_8_A.irr NI1O3 NA 0.9591083658398138
Manganite_0013942.Mn_9_9_A.irr MN1O2 NA 0.7568620411956457
Melonite_0011792.Ni_6_6_A.irr NI1TE2 NA 0.6445435070750473
Nickeline_0011580.Ni_3_3_A.irr NI1AS2 NA 0.6034572245072166
Tienshanite_0005580.Mn_856_856_A.irr MN1O2 NA 0.4177160368810003
Qusongite_0004855.W_5_5_A.irr W1C3 NA 0
Qusongite_0004855.W_2_2_A.irr W1C2 NA 0
Henmilite_0001050.Cu_36_36_A.irr CU1O2 NA 0.8114455614714302
Ronneburgite_0002672.Mn_21_21_A.trv MN1O2 0.753 0.7514210630668696
Bartelkeite_0019471.Fe_19_19_A.irr FE1O3 NA 1.0489771561109404
Costibite_0005114.Co_6_6_A.trv CO1S2 0.623 0.32680906408725663
Troilite_0009769.Fe_24_24_A.tev FE1S3 0.683 1.3105066517087773
Pentagonite_0019265.V_1_1_A.irr V1O5 NA 2.2775591915708056
Briartite_0014274.Cu_5_5_A.tet CU1S4 0.013 0.3373742624440278
Schwertmannite_0018670.Fe_42_42_A.oct FE1O6 0.487 0.37041025053802556
Tienshanite_0005580.Mn_696_696_A.irr MN1O5 NA 0.9353748208670802
Stibivanite_0005232.V_1_1_A.irr V1O5 NA 1.719844542236078
Shandite_0000051.Ni_6_6_A.oct NI1PB4S2 0.210 0
Dioptase_0008642.Cu_0_0_A.oct CU1O6 0.442 0.8507795286355602
Djerfisherite_0006153.Fe_110_110_A.trv FE1S2 0.335 1.1311762503792893
Lawrencite_0011807.Fe_0_0_A.oct FE1CL6 0.000 0.279598680084881
Cuprite_0007351.Cu_0_0_A.lin CU1O2 0.001 0.5229917464397436
Markascherite_0018649.Cu1_16_16_A.irr CU1O2 NA 0.50865636037092
Szenicsite_0014535.Cu3_1_1_A.oct CU1O6 0.509 0.4770368497805131
Domeykite_0010794.Cu_5_5_A.trv CU1AS2 0.311 0.15720244912674547
Bunsenite_0011371.Ni_10_10_A.irr NI1O2 NA 0.3128090116347539
Skutterudite_0017723.Co_0_0_A.oct CO1AS6 0.267 0.8349515161964669
Hyttsjoite_0001799.Fe_414_414_A.pyv FE1O4 0.146 0.8541818912567438
Diaboleite_0005469.Cu_21_21_A.irr CU1O2 NA 0.3749089082445057
Schwertmannite_0018670.Fe_90_90_A.pyv FE1O4 0.525 0.37041025053802556
Heazlewoodite_0000575.Ni_3_3_A.tet NI1S4 0.480 0.4540223386581832
Schwertmannite_0018670.Fe_58_58_A.irr FE1O2 NA 0.7445533772052625
Djerfisherite_0006153.Fe_105_105_A.trv FE1S2 0.335 1.1311762503792893
Metazeunerite_0005833.Cu_2_2_A.oct CU1O6 0.033 0.5617838938697847
Spiroffite_0005504.Mn_16_16_A.irr MN1O2 NA 0.5869781988099614
Zlatogorite_0018698.Ni_28_28_A.irr NI1SB3 NA 0
Zlatogorite_0018698.Ni_27_27_A.irr NI1SB3 NA 0
Rodalquilarite_0009361.Fe_0_0_A.oct FE1O6 0.366 1.8948914569764106
Murdochite_0009907.Cu_22_22_A.irr CU1O2 NA 0.41721751156860876
Ilmenite_0000925.Fe_9_9_A.trv FE1O2 0.759 0.2826490000802112
Kombatite_0001661.V_22_22_A.tet V1O4 0.196 5.2312617364408975
Catamarcaite_0006132.W_19_19_A.trv W1S2 0.275 2.915085546820036
Qusongite_0004855.W_8_8_A.irr W1C2 NA 0
Sulvanite_0000146.Cu_10_10_A.trv CU1S2 0.422 0.33947472643122834
Beaverite_0014860.Fe_8_8_A.oct FE1O6 0.084 0.9519848311365655
Bornite_0003822.Cu_31_31_A.trv CU1S2 0.275 0.322832968758426
Markascherite_0018649.Cu3_2_2_A.oct CU1O6 0.193 0.8308640802548557
Zlatogorite_0018698.Ni_4_4_A.oct NI1SB6 0.444 0
Imgreite_0011584.Ni_4_4_A.tev NI1TE3 0.570 0.5554383007527299
Nikischerite_0005826.Fe_28_28_A.irr FE1O2 NA 0.6851387399081357
Coulsonite_0015774.V_2_2_A.oct V1O6 0.195 0.6770985783950949
Calderite_0018998.Mn_25_25_A.irr MN1O2 NA 0.18261965936006705
Sewardite_0005788.Fe_22_22_A.oct FE1O6 0.262 2.998254051726185
Vesignieite_0011973.V_23_23_A.trv V1O2 0.260 1.4637202387817898
Skaergaardite_0011491.Cu_28_28_A.irr CU1PD5 NA 0
Pyrophanite_0007448.Mn_18_18_A.irr MN1O2 NA 0.4094976999023924
Boleite_0005684.Cu_165_165_A.spl CU1O4 0.211 0.7680812753791626
Szenicsite_0014535.Cu1_39_39_A.irr CU1O3 NA 0.8611763359734079
Alabandite_0007512.Mn_3_3_A.irr MN1S2 NA 0.3466431450862678
Brackebuschite_0005530.Mn_5_5_A.oct MN1O6 0.183 1.6204506126546145
Lawrencite_0011807.Fe_5_5_A.irr FE1CL2 NA 0.2794047083268774
Calderite_0018998.Mn_23_23_A.irr MN1O2 NA 0.2599722948623101
Haydeeite_0009948.Cu_0_0_A.oct CU1CL2O4 0.157 0.45762114070468946
Haggite_0000094.V_11_11_A.irr V1O2 NA 0.7004176652790581
Skaergaardite_0011491.Cu_12_12_A.bva CU1PD4 0.879 0
Rasvumite_0000782.Fe_1_1_A.tet FE1S4 0.109 1.3673354114280993
Cobaltite_0005243.Co_9_9_A.irr CO1S2 NA 0.3827008676825494
Djerfisherite_0006153.Cu_120_120_A.irr CU1S3 NA 0.19598257361344013
Deloryite_0012779.Cu2_31_31_A.irr CU1O2 NA 0.7458590110198771
Schafarzikite_0015656.Fe_7_7_A.trv FE1O2 0.766 0.36955841739987005
Blossite_0001075.Cu_0_0_A.irr CU1O5 NA 1.2403597442325338
Djerfisherite_0006153.Fe_83_83_A.trv FE1S2 0.335 1.1311762503792893
Ferrotychite_0012463.Fe_16_16_A.oct FE1O6 0.190 0.3410538487160055
Djerfisherite_0006153.Fe_101_101_A.trv FE1S2 0.335 1.1311762503792893
Kamiokite_0010022.Mo_22_22_A.trv MO1O2 0.508 1.286709040971569
Morenosite_0010551.Ni_0_0_A.oct NI1O6 0.207 2.8407480458086445
Freedite_0014613.Cu_11_11_A.pyv CU1AS2CL2 0.664 0.4917732271773949
Zlatogorite_0018698.Cu_9_9_A.irr CU1SB2 NA 0
Schwertmannite_0018670.Fe_19_19_A.oct FE1O6 0.490 0.49574584749268163
Skaergaardite_0011491.Cu_2_2_A.cub CU1PD8 0.000 0
Carminite_0014520.Fe_22_22_A.oct FE1O6 0.264 2.9897652422942027
Nissonite_0001329.Cu_11_11_A.trv CU1O2 0.556 0.5053372836967509
Catamarcaite_0006132.W_1_1_A.tet W1S4 0.000 2.9157478074580188
Calderite_0018998.Fe_57_57_A.irr FE1O2 NA 0.4831230261296626
Schwertmannite_0018670.Fe_37_37_A.oct FE1O6 0.496 0.23043468714911933
Strontio-orthojoaquinite_0014113.Fe_152_152_A.spv FE1O3 0.651 4.233499008551757
Iriginite_0005691.Mo_15_15_A.irr MO1O2 NA 0.8730110500120315
Murdochite_0009907.Cu_26_26_A.irr CU1O2 NA 0.41721751156860876
Catamarcaite_0006132.Cu2_14_14_A.tet CU1S4 0.133 0.9474726034896753
Fersilicite_0018180.Fe_3_3_A.irr FE1SI3 NA 0
Deloryite_0012779.Cu1_0_0_A.oct CU1O6 0.401 0.6602439439252807
Langbanshyttanite_0018642.Mn_1_1_A.oct MN1O6 0.367 1.3589800890516366
Tolbachite_0001544.Cu_3_3_A.irr CU1CL2 NA 0.33496370484695315
Brunogeierite_0014558.Fe_28_28_A.pyv FE1O4 0.054 0.34071623494880127
Troilite_0009769.Fe_26_26_A.irr FE1S3 NA 0.6604701957384329
Jamesonite_0015519.Fe_10_10_A.oct FE1S6 0.201 0.7363033287456402
Ferrotychite_0012463.Fe_81_81_A.irr FE1O3 NA 0.34015443398324263
Breithauptite_0011581.Ni_7_7_A.irr NI1SB2 NA 0
Pyrophanite_0007448.Mn_17_17_A.irr MN1O2 NA 0.4103884365352427
Nikischerite_0005826.Fe_32_32_A.irr FE1O3 NA 1.013469943907629
Natrojarosite_0020119.Fe_28_28_A.irr FE1O3 NA 0.9145422224636551
Groutellite_0003566.Mn_0_0_A.oct MN1O6 0.305 1.2022998092481467
Cavansite_0019718.V_0_0_A.irr V1O5 NA 2.230122899939822
Djerfisherite_0006153.Fe_54_54_A.tet FE1S4 0.234 1.8204655778589927
Djerfisherite_0006153.Fe_34_34_A.tet FE1S4 0.234 1.8204655778589924
Housleyite_0017559.Cu_87_87_A.irr CU1O3 NA 0.8277730825696001
Spessartine_0002781.Mn_44_44_A.irr MN1O2 NA 0.29181173299232116
Cuprokalininite_0018335.Cu_0_0_A.tet CU1S4 0.000 0.3404232316552016
Shandite_0000051.Ni_20_20_A.tev NI1PB2S1 0.722 0
Chapmanite_0015317.Fe_15_15_A.irr FE1O2 NA 0.9585127475419922
Ramsdellite_0003565.Mn_6_6_A.irr MN1O2 NA 0.739109513145937
Powellite_0013207.Mo_0_0_A.tet MO1O4 0.130 1.1883721942254533
Djerfisherite_0006153.Fe_115_115_A.trv FE1S2 0.335 1.1311762503792893
Stewartite_0000432.Fe1_14_14_A.spl FE1O4 0.019 1.0073119367133563
Brunogeierite_0014558.Fe_22_22_A.irr FE1O3 NA 0.3416259404487917
Magnetite_0007418.Fe_0_0_A.tet FE1O4 0.001 0.6586241132773026
Spiroffite_0005504.Mn_12_12_A.oct MN1O6 0.593 1.4575730366629678
Agaite_0019782.Cu_21_21_A.irr CU1O3 NA 0.8621400436805519
Dioptase_0008642.Cu_40_40_A.oct CU1O6 0.443 0.8498573016811986
Shandite_0000051.Ni_29_29_A.tev NI1PB2S1 0.723 0
Hauerite_0010545.Mn_2_2_A.oct MN1S6 0.116 0.3679515974377688
Violarite_0001000.Ni_24_24_A.irr NI1S2 NA 0.43947733925562593
Magnetite_0007418.Fe_23_23_A.irr FE1O2 NA 0.41563921467531806
Groutellite_0003566.Mn_6_6_A.irr MN1O2 NA 0.3966483864460425
Szenicsite_0014535.Cu1_34_34_A.irr CU1O2 NA 0.42271441532976795
Brunogeierite_0014558.Fe_24_24_A.trv FE1O2 0.743 0.34071623494880127
Skaergaardite_0011491.Cu_14_14_A.irr CU1PD5 NA 0
Vesignieite_0011973.Cu2_22_22_A.irr CU1O2 NA 0.6690650130547025
Tetraferroplatinum_0005247.Fe_24_24_A.cub FE1PT8 0.457 0
Ashburtonite_0001412.Cu_46_46_A.irr CU1O2 NA 0.4761712311961661
Paracostibite_0005115.Co_6_6_A.trv CO1S1SB1 0.601 0
Chlorothionite_0010784.Cu_10_10_A.trv CU1CL2 0.537 0.7051685438784785
Clerite_0010988.Mn_7_7_A.irr MN1S2 NA 0.659798905327716
Wherryite_0005365.Cu_50_50_A.irr CU1O2 NA 0.5803735428924716
Zlatogorite_0018698.Ni_20_20_A.irr NI1SB3 NA 0
Chalcophanite_0001204.Mn_24_24_A.irr MN1O2 NA 1.2939343787649424
Helvine_0000973.Mn_22_22_A.tet MN1O3S1 0.284 1.108339099325959
Bunsenite_0011371.Ni_6_6_A.irr NI1O2 NA 0.3128090116347539
Nissonite_0001329.Cu_0_0_A.oct CU1O6 0.672 0.9116145123431332
Strunzite_0015670.Fe2_2_2_A.spy FE1O5 0.171 2.720057746573985
Qusongite_0004855.W_3_3_A.irr W1C2 NA 0
Djerfisherite_0006153.Fe_84_84_A.trv FE1S2 0.335 1.1311762503792893
Theophrastite_0011791.Ni_5_5_A.irr NI1O2 NA 0.2724182024185237
Wustite_0011314.Fe_8_8_A.irr FE1O2 NA 0.3205112952948142
Seligmannite_0010715.Cu_3_3_A.tet CU1S4 0.160 1.9105122415214313
Markascherite_0018649.Cu3_26_26_A.irr CU1O2 NA 0.726842072293054
Iriginite_0005691.Mo_8_8_A.irr MO1O5 NA 5.276402631402104
Goethite_0010471.Fe_8_8_A.irr FE1O2 NA 0.3716441437518371
Ronneburgite_0002672.V2_24_24_A.trv V1O2 0.293 1.8292828819357057
Kamiokite_0010022.Mo_10_10_A.oct MO1O6 0.376 2.2461294433635923
Shandite_0000051.Ni_25_25_A.tev NI1PB2S1 0.723 0
Shigaite_0005480.Mn_31_31_A.oct MN1O6 0.470 1.0158767121439989
Szenicsite_0014535.Cu2_61_61_A.oct CU1O6 0.268 0.4881521030020003
Ilmenite_0000925.Fe_0_0_A.oct FE1O6 0.479 0.2826182214787359
Skaergaardite_0011491.Cu_17_17_A.cuv CU1PD7 0.000 0
Sewardite_0005788.Fe_40_40_A.irr FE1O2 NA 0.7743980044420653
Schoonerite_0000562.Fe2_26_26_A.trv FE1O2 0.633 0.6404447169586861
Jouravskite_0009362.Mn_10_10_A.irr MN1O3 NA 0.7747593439528643
Roubaultite_0010005.Cu_38_38_A.irr CU1O2 NA 0.3917126690860441
Djerfisherite_0006153.Fe_112_112_A.trv FE1S2 0.335 1.1311762503792893
Davreuxite_0000955.Mn_31_31_A.irr MN1O2 NA 0.7321040735852543
Sewardite_0005788.Fe_15_15_A.oct FE1O6 0.262 2.998254051726185
Varennesite_0005463.Mn_84_84_A.oct MN1O6 0.202 1.2375489183287225
Theophrastite_0011791.Ni_3_3_A.irr NI1O2 NA 0.2721083762396711
Lithidionite_0000464.Cu_43_43_A.pyv CU1O4 0.277 1.200720264793531
Djerfisherite_0006153.Fe_51_51_A.tet FE1S4 0.234 1.8204655778589927
Sulvanite_0000146.Cu_9_9_A.trv CU1S2 0.422 0.33947472643122834
Miharaite_0012478.Cu2_2_2_A.tet CU1S4 0.156 0.8668669692991204
Roubaultite_0010005.Cu_39_39_A.irr CU1O2 NA 0.08592476877625639
Tetraferroplatinum_0005247.Fe_32_32_A.irr FE1PT3 NA 0
Duftite_0020488.Cu_16_16_A.pyv CU1O4 0.075 1.164750572093086
Callaghanite_0000388.Cu_47_47_A.irr CU1O3 NA 0.8395937730021694
Cubanite_0001533.Fe_11_11_A.trv FE1S2 0.396 0.6160223443534395
Nealite_0014634.Fe_7_7_A.spl FE1CL2O2 0.055 0.6225927499958961
Chalcophanite_0001204.Mn_9_9_A.oct MN1O6 0.256 2.266157563767635
Tetraferroplatinum_0005247.Fe_18_18_A.irr FE1PT4 NA 0
Sternbergite_0014818.Fe_13_13_A.trv FE1S2 0.341 0.6007315235882791
Kamiokite_0010022.Fe1_36_36_A.trv FE1O2 0.455 0.4959167805655569
Krausite_0001008.Fe_33_33_A.irr FE1O2 NA 0.45487484464056444
Liroconite_0010249.Cu_13_13_A.irr CU1O2 NA 0.3357002344645898
Kitagohaite_0020481.Cu_77_77_A.irr CU1PT7 NA 0
Davreuxite_0000955.Mn_0_0_A.spy MN1O5 0.129 1.0349689545841434
Kitagohaite_0020481.Cu_74_74_A.irr CU1PT7 NA 0
Curienite_0012133.V_17_17_A.irr V1O2 NA 0.9063539100049349
Schoonerite_0000562.Fe3_3_3_A.oct FE1O6 0.152 1.9897519266452928
Brownleeite_0015313.Mn_7_7_A.irr MN1SI3 NA 0
Kolicite_0000783.Mn3_49_49_A.trv MN1O2 0.608 0.6673349086424141
Tetraauricupride_0005248.Cu_48_48_A.irr CU1AU4 NA 0
Lindgrenite_0014795.Cu2_18_18_A.irr CU1O3 NA 0.4701596934340234
Groutite_0013941.Mn_5_5_A.irr MN1O2 NA 1.3787041014101467
Auricupride_0011894.Cu_3_3_A.spl CU1AU4 0.000 0
Picotpaulite_0011971.Fe_9_9_A.trv FE1S2 0.358 1.38652176073367
Birchite_0004585.Cu_23_23_A.irr CU1O3 NA 0.8619837033306463
Kolicite_0000783.Mn1_41_41_A.irr MN1O2 NA 0.6566979427487044
Haydeeite_0009948.Cu_18_18_A.irr CU1CL1O2 NA 0.45762114070468946
Scottyite_0010169.Cu_1_1_A.spy CU1O5 0.488 0.8372350256298555
Herbertsmithite_0014574.Cu2_5_5_A.oct CU1CL2O4 0.268 0.4470020798843658
Miharaite_0012478.Cu3_3_3_A.tet CU1S4 0.247 0.9103514018794042
Caledonite_0006294.Cu_49_49_A.irr CU1O3 NA 0.8395930018409685
Kitagohaite_0020481.Cu_70_70_A.irr CU1PT7 NA 0
Radovanite_0012037.Cu_16_16_A.irr CU1AS1O2 NA 0.9251609651784876
Wustite_0011314.Fe_4_4_A.irr FE1O2 NA 0.3205112952948142
Housleyite_0017559.Cu_16_16_A.oct CU1O6 0.595 0.8285315363342152
Shandite_0000051.Ni_2_2_A.oct NI1PB4S2 0.210 0
Marthozite_0005722.Cu_5_5_A.spv CU1O3 0.177 0.6395305019950899
Stewartite_0000432.Mn_0_0_A.oct MN1O6 0.151 2.1022340034796163
Markascherite_0018649.Cu1_0_0_A.oct CU1O6 0.391 0.6791063116532978
Troilite_0009769.Fe_4_4_A.oct FE1S6 0.379 0.8593969876921321
Zlatogorite_0018698.Ni_26_26_A.irr NI1SB3 NA 0
Cuproiridsite_0014173.Cu_0_0_A.tet CU1S4 0.000 0.3356759109673948
Namibite_0002512.V_18_18_A.tet V1O4 0.134 5.110678217054394
Djerfisherite_0006153.Fe_40_40_A.tet FE1S4 0.234 1.8204655778589922
Bornite_0003822.Fe_42_42_A.tev FE1S3 0.000 0.587322686204999
Tenorite_0011639.Cu_5_5_A.trv CU1O2 0.344 0.043815768904297704
Djerfisherite_0006153.Fe_1_1_A.tet FE1S4 0.234 1.8204655778589922
Sardignaite_0017091.Mo_8_8_A.oct MO1O6 0.598 5.024295489529145
Nisnite_0018385.Ni_10_10_A.irr NI1SN2 NA 0
Campigliaite_0000866.Cu2_38_38_A.irr CU1O2 NA 0.7821046666867457
