     0.02398763               0
    0.071962891               0
     0.11993815               0
     0.16791341               0
     0.21588867               0
     0.26386393               0
     0.31183919               0
     0.35981445               0
     0.40778971               0
     0.45576497               0
     0.50374023               0
     0.55171549               0
     0.59969076               0
     0.64766602               0
     0.69564128               0
     0.74361654               0
      0.7915918               0
     0.83956706               0
     0.88754232               0
     0.93551758               0
     0.98349284               0
      1.0314681               0
      1.0794434               0
      1.1274186               0
      1.1753939               0
      1.2233691       9.2299121
      1.2713444       6.7558359
      1.3193197        12.77373
      1.3672949       4.5039129
      1.4152702       4.5321863
      1.4632454       8.3568885
      1.5112207       21.718411
       1.559196       7.6306653
      1.6071712      0.25467858
      1.6551465               0
      1.7031217               0
       1.751097      0.04290732
      1.7990723     0.040649575
      1.8470475       0.0771309
      1.8950228               0
       1.942998               0
      1.9909733               0
      2.0389486               0
      2.0869238               0
      2.1348991      0.20207101
      2.1828743       1.2425576
      2.2308496       2.1150061
      2.2788249       2.4576088
      2.3268001      0.82627447
      2.3747754       3.3362236
      2.4227507       9.7283024
      2.4707259       6.7246668
      2.5187012       5.2057854
      2.5666764       2.4365981
      2.6146517      0.86606723
       2.662627       0.3526145
      2.7106022      0.78793197
      2.7585775       2.2650038
      2.8065527       2.1214153
       2.854528       1.6470254
      2.9025033        1.233817
      2.9504785       1.6474452
      2.9984538        1.858569
       3.046429       1.5878368
      3.0944043       1.2641656
      3.1423796        1.492352
      3.1903548       1.4478075
      3.2383301       1.5056015
      3.2863053       1.7909059
      3.3342806       1.4438664
      3.3822559       1.6677339
      3.4302311        1.308311
      3.4782064       1.4573578
      3.5261816       1.5343728
      3.5741569       1.8024501
      3.6221322       1.8452782
      3.6701074       1.7973516
      3.7180827       1.9416235
      3.7660579       2.0687307
      3.8140332       2.9395961
      3.8620085       2.1965762
      3.9099837       1.4803079
       3.957959        1.369048
      4.0059342       1.3036568
      4.0539095       1.1849158
      4.1018848        1.290301
        4.14986       1.5051281
      4.1978353       1.7919863
      4.2458105       1.9633847
      4.2937858       2.0767618
      4.3417611       2.1148781
      4.3897363       2.2805743
      4.4377116       2.3384314
      4.4856868       2.2167495
      4.5336621       2.0548572
      4.5816374       2.0433895
      4.6296126       1.7802614
      4.6775879       1.8882561
      4.7255632       1.7440535
      4.7735384       1.8650779
      4.8215137        2.156421
      4.8694889       2.0364547
      4.9174642       2.0948544
      4.9654395       1.9958679
      5.0134147       1.9735573
        5.06139       1.7873737
      5.1093652       1.5523605
      5.1573405       1.6868583
      5.2053158       1.8210128
       5.253291        1.683014
      5.3012663       1.7978274
      5.3492415       1.8025101
      5.3972168       2.0235521
      5.4451921       1.8416108
      5.4931673       1.9011528
      5.5411426        1.979792
      5.5891178       1.6216252
      5.6370931        1.734922
      5.6850684       1.7505457
      5.7330436       1.6292973
      5.7810189       1.6496117
      5.8289941       1.4057105
      5.8769694       1.4933299
      5.9249447       1.6603961
      5.9729199       1.4973705
      6.0208952       1.6224154
      6.0688704       1.5754316
      6.1168457       1.6774132
       6.164821       1.5129245
      6.2127962       1.5510078
      6.2607715       1.5306855
      6.3087467        1.428152
       6.356722       1.5238995
      6.4046973       1.4787019
      6.4526725       1.4030743
      6.5006478        1.360646
       6.548623       1.3776008
      6.5965983        1.366707
      6.6445736       1.3768443
      6.6925488       1.3659882
      6.7405241       1.5609125
      6.7884993       1.4304323
      6.8364746       1.4920681
      6.8844499       1.5185393
      6.9324251       1.4893808
      6.9804004       1.3285616
      7.0283757       1.3930575
      7.0763509        1.411019
      7.1243262       1.4309643
      7.1723014       1.3888652
      7.2202767       1.3780416
       7.268252       1.3648911
      7.3162272        1.396212
      7.3642025       1.3999154
      7.4121777       1.3531136
       7.460153       1.2270135
      7.5081283       1.3514273
      7.5561035       1.2375307
      7.6040788       1.2105868
       7.652054       1.3527513
      7.7000293       1.3914267
      7.7480046        1.209865
      7.7959798       1.2015149
      7.8439551       1.2745406
      7.8919303       1.3224689
      7.9399056       1.3879333
      7.9878809       1.3568767
      8.0358561       1.3346109
      8.0838314        1.441638
      8.1318066       1.3968209
      8.1797819       1.2860919
      8.2277572       1.2536448
      8.2757324       1.2987081
      8.3237077       1.3673403
      8.3716829       1.2447031
      8.4196582       1.3233612
      8.4676335       1.2955626
      8.5156087       1.2955215
       8.563584       1.3115477
      8.6115592         1.33246
      8.6595345       1.2264954
      8.7075098       1.2720199
       8.755485       1.3370724
      8.8034603        1.264816
      8.8514355       1.3317529
      8.8994108       1.3174331
      8.9473861       1.2491056
      8.9953613        1.335008
      9.0433366       1.2693973
      9.0913118       1.3260804
      9.1392871       1.2995927
      9.1872624        1.268908
      9.2352376       1.3344366
      9.2832129       1.3222064
      9.3311882       1.2391331
      9.3791634        1.343155
      9.4271387       1.3694935
      9.4751139       1.2750535
      9.5230892        1.291256
      9.5710645       1.3128157
      9.6190397       1.3111294
       9.667015       1.2756205
      9.7149902       1.2546883
      9.7629655       1.2575723
      9.8109408       1.1810561
       9.858916       1.2305058
      9.9068913        1.207892
      9.9548665       1.2294708
      10.002842       1.2939766
      10.050817       1.2451833
      10.098792       1.3107895
      10.146768       1.2012975
      10.194743       1.1976137
      10.242718       1.2629239
      10.290693       1.2387511
      10.338669       1.2235884
      10.386644       1.2171896
      10.434619       1.2688617
      10.482594       1.1926142
       10.53057       1.2304196
      10.578545       1.2369214
       10.62652       1.3108367
      10.674495       1.2829141
      10.722471       1.2439933
      10.770446       1.1909682
      10.818421       1.2579998
      10.866396       1.1521995
      10.914372       1.1365699
      10.962347       1.1419721
      11.010322       1.1363834
      11.058298       1.1566719
      11.106273       1.1755016
      11.154248       1.1675266
      11.202223       1.1764208
      11.250199       1.1965566
      11.298174       1.1678625
      11.346149       1.1610734
      11.394124       1.1604379
        11.4421       1.2572574
      11.490075       1.1630636
       11.53805       1.2087596
      11.586025       1.1899483
      11.634001       1.2054296
      11.681976       1.1762661
      11.729951       1.1265001
      11.777926        1.170458
      11.825902       1.2127262
      11.873877       1.1758822
      11.921852         1.20069
      11.969827       1.1984312
      12.017803        1.146064
      12.065778       1.1586593
      12.113753       1.1503966
      12.161729       1.0986383
      12.209704       1.0979651
      12.257679       1.1559415
      12.305654       1.0956809
       12.35363       1.1311576
      12.401605       1.1121567
       12.44958       1.1494436
      12.497555        1.111151
      12.545531       1.1277486
      12.593506       1.1730987
      12.641481       1.1444513
      12.689456        1.179122
      12.737432       1.1005114
      12.785407       1.1091711
      12.833382       1.1000949
      12.881357       1.0974665
      12.929333       1.0940598
      12.977308       1.1164556
      13.025283       1.0764493
      13.073258       1.0801112
      13.121234       1.1417729
      13.169209       1.1023632
      13.217184       1.0747924
       13.26516       1.0745096
      13.313135       1.0905351
       13.36111       1.0871399
      13.409085       1.0976691
      13.457061       1.0920363
      13.505036       1.1030482
      13.553011       1.1360831
      13.600986        1.085406
      13.648962        1.037531
      13.696937       1.0562253
      13.744912       1.1087603
      13.792887       1.0581801
      13.840863       1.0714621
      13.888838       1.0415635
      13.936813       1.0743722
      13.984788       1.0878694
      14.032764       1.0944754
      14.080739         1.08703
      14.128714       1.0565907
      14.176689       1.0651639
      14.224665       1.0423846
       14.27264       1.0392642
      14.320615         1.02718
       14.36859       1.0381768
      14.416566       1.0369763
      14.464541       1.0678418
      14.512516       1.0551708
      14.560492       1.0426433
      14.608467       1.0919125
      14.656442       1.0302615
      14.704417       1.0801431
      14.752393        1.079175
      14.800368       1.0836027
      14.848343       1.0581112
      14.896318       1.0246238
      14.944294       1.0374977
      14.992269       1.0572108
      15.040244       1.0272107
      15.088219        1.050743
      15.136195        1.007337
       15.18417       1.0620449
      15.232145       1.0791834
       15.28012       1.0757986
      15.328096       1.0203533
      15.376071       1.0184482
      15.424046       1.0187593
      15.472021       1.0239938
      15.519997       1.0034703
      15.567972       1.0298687
      15.615947      0.98200419
      15.663923      0.99691231
      15.711898       1.0483968
      15.759873      0.97898303
      15.807848       1.0241244
      15.855824       1.0383474
      15.903799       1.0071224
      15.951774       1.0129665
      15.999749       1.0053589
      16.047725      0.96716891
        16.0957       1.0436881
      16.143675       1.0203288
       16.19165       1.0062613
      16.239626       1.0247715
      16.287601      0.97608919
      16.335576       1.0280537
      16.383551       1.0127281
      16.431527      0.98440586
      16.479502      0.94379885
      16.527477        1.000947
      16.575452      0.99085103
      16.623428      0.94847707
      16.671403       1.0017285
      16.719378      0.98845684
      16.767354      0.95800432
      16.815329      0.98837659
      16.863304      0.97258158
      16.911279       0.9541892
      16.959255      0.97807657
       17.00723      0.95982922
      17.055205      0.95850799
       17.10318        1.027806
      17.151156      0.95273366
      17.199131      0.97500362
      17.247106       1.0213395
      17.295081      0.97477239
      17.343057      0.97069927
      17.391032      0.99406363
      17.439007       1.0037445
      17.486982      0.94489005
      17.534958      0.99193377
      17.582933      0.97546269
      17.630908      0.96677503
      17.678883       0.9804795
      17.726859      0.96178085
      17.774834       1.0099022
      17.822809      0.97920552
      17.870785      0.94511548
       17.91876      0.96219014
      17.966735      0.99863426
       18.01471      0.98237557
      18.062686      0.97756733
      18.110661       0.9760054
      18.158636      0.98841258
      18.206611      0.95820346
      18.254587      0.96186028
      18.302562      0.96900071
      18.350537      0.98777544
      18.398512      0.97213592
