552.0 Szenicsite-0014535
552.0 Vesignieite-0011973
1136.0 Delafossite-0000018
1136.0 Dioptase-0008642
1136.0 Frankhawthorneite-0005433
1136.0 Joteite-0019980
1136.0 Lithidionite-0000464
1136.0 Litidionite-0000464
1136.0 Nissonite-0001329
1136.0 Papagoite-0014616
1136.0 Radovanite-0012037
1136.0 Stranskiite-0010699
1136.0 Tenorite-0011639
1136.0 Trippkeite-0015655
1136.0 Turanite-0005935
1136.0 Urusovite-0012367
1136.0 Wherryite-0005365
1136.0 Wooldridgeite-0005593
1136.0 Campigliaite-0000866
1136.0 Namibite-0002512
1136.0 Scottyite-0010169
Delafossite-0000018 15.0
Delafossite-0000018 156.0
Delafossite-0000018 178.0
Delafossite-0000018 189.0
Delafossite-0000018 301.0
Delafossite-0000018 323.0
Delafossite-0000018 416.0
Delafossite-0000018 707.0
Delafossite-0000018 896.0
Delafossite-0000018 958.0
Dioptase-0008642 23.0
Dioptase-0008642 346.0
Dioptase-0008642 315.0
Dioptase-0008642 455.0
23.0 Frankhawthorneite-0005433
23.0 Joteite-0019980
23.0 Lithidionite-0000464
23.0 Litidionite-0000464
23.0 Nissonite-0001329
23.0 Papagoite-0014616
23.0 Radovanite-0012037
23.0 Stranskiite-0010699
23.0 Tenorite-0011639
23.0 Trippkeite-0015655
23.0 Turanite-0005935
23.0 Urusovite-0012367
23.0 Wherryite-0005365
23.0 Wooldridgeite-0005593
346.0 Frankhawthorneite-0005433
346.0 Joteite-0019980
346.0 Lithidionite-0000464
346.0 Litidionite-0000464
346.0 Nissonite-0001329
346.0 Papagoite-0014616
346.0 Radovanite-0012037
346.0 Stranskiite-0010699
346.0 Tenorite-0011639
346.0 Trippkeite-0015655
346.0 Turanite-0005935
346.0 Urusovite-0012367
346.0 Wherryite-0005365
346.0 Wooldridgeite-0005593
Frankhawthorneite-0005433 315.0
Frankhawthorneite-0005433 455.0
Lithidionite-0000464 455.0
Lithidionite-0000464 1231.0
Lithidionite-0000464 315.0
Litidionite-0000464 455.0
Litidionite-0000464 1231.0
Litidionite-0000464 315.0
Nissonite-0001329 315.0
Nissonite-0001329 455.0
Papagoite-0014616 315.0
Radovanite-0012037 315.0
Radovanite-0012037 15.0
Radovanite-0012037 156.0
Radovanite-0012037 178.0
Radovanite-0012037 189.0
Radovanite-0012037 301.0
Radovanite-0012037 323.0
Radovanite-0012037 416.0
Radovanite-0012037 707.0
Radovanite-0012037 896.0
Radovanite-0012037 958.0
Tenorite-0011639 315.0
Tenorite-0011639 455.0
Trippkeite-0015655 455.0
Trippkeite-0015655 1231.0
Trippkeite-0015655 315.0
Turanite-0005935 455.0
Turanite-0005935 1231.0
Turanite-0005935 315.0
Turanite-0005935 117.0
Turanite-0005935 294.0
Turanite-0005935 387.0
Turanite-0005935 473.0
Turanite-0005935 609.0
Turanite-0005935 673.0
Turanite-0005935 715.0
Turanite-0005935 736.0
Turanite-0005935 1058.0
Turanite-0005935 1108.0
Turanite-0005935 1218.0
Turanite-0005935 1265.0
Turanite-0005935 1339.0
Turanite-0005935 1536.0
Urusovite-0012367 315.0
Wherryite-0005365 455.0
Wherryite-0005365 1231.0
Wherryite-0005365 315.0
Arthurite-0014708 15.0
Arthurite-0014708 22.0
Arthurite-0014708 72.0
Arthurite-0014708 134.0
Arthurite-0014708 189.0
Arthurite-0014708 283.0
Arthurite-0014708 397.0
Arthurite-0014708 405.0
Arthurite-0014708 627.0
Arthurite-0014708 910.0
Arthurite-0014708 932.0
Arthurite-0014708 1076.0
Arthurite-0014708 1174.0
Arthurite-0014708 1181.0
Arthurite-0014708 1209.0
Arthurite-0014708 1409.0
Arthurite-0014708 1451.0
Arthurite-0014708 156.0
Arthurite-0014708 178.0
Arthurite-0014708 301.0
Arthurite-0014708 323.0
Arthurite-0014708 416.0
Arthurite-0014708 707.0
Arthurite-0014708 896.0
Arthurite-0014708 958.0
Leningradite-0006144 117.0
Leningradite-0006144 294.0
Leningradite-0006144 387.0
Leningradite-0006144 473.0
Leningradite-0006144 609.0
Leningradite-0006144 673.0
Leningradite-0006144 715.0
Leningradite-0006144 736.0
Leningradite-0006144 1058.0
Leningradite-0006144 1108.0
Leningradite-0006144 1218.0
Leningradite-0006144 1265.0
Leningradite-0006144 1339.0
Leningradite-0006144 1536.0
Ransomite-0000203 15.0
Ransomite-0000203 107.0
Ransomite-0000203 189.0
Ransomite-0000203 313.0
Ransomite-0000203 323.0
Ransomite-0000203 910.0
Ransomite-0000203 1274.0
Campigliaite-0000866 315.0
Campigliaite-0000866 455.0
Campigliaite-0000866 5.0
Campigliaite-0000866 28.0
Campigliaite-0000866 42.0
Campigliaite-0000866 61.0
Campigliaite-0000866 67.0
Campigliaite-0000866 82.0
Campigliaite-0000866 88.0
Campigliaite-0000866 93.0
Campigliaite-0000866 174.0
Campigliaite-0000866 177.0
Campigliaite-0000866 192.0
Campigliaite-0000866 218.0
Campigliaite-0000866 219.0
Campigliaite-0000866 255.0
Campigliaite-0000866 276.0
Campigliaite-0000866 299.0
Campigliaite-0000866 303.0
Campigliaite-0000866 307.0
Campigliaite-0000866 324.0
Campigliaite-0000866 332.0
Campigliaite-0000866 348.0
Campigliaite-0000866 388.0
Campigliaite-0000866 391.0
Campigliaite-0000866 398.0
Campigliaite-0000866 406.0
Campigliaite-0000866 420.0
Campigliaite-0000866 489.0
Campigliaite-0000866 576.0
Campigliaite-0000866 607.0
Campigliaite-0000866 629.0
Campigliaite-0000866 656.0
Campigliaite-0000866 658.0
Campigliaite-0000866 662.0
Campigliaite-0000866 772.0
Campigliaite-0000866 926.0
Campigliaite-0000866 938.0
Campigliaite-0000866 997.0
Campigliaite-0000866 1030.0
Campigliaite-0000866 1164.0
Campigliaite-0000866 1377.0
Campigliaite-0000866 1393.0
Campigliaite-0000866 1432.0
Campigliaite-0000866 1488.0
Campigliaite-0000866 1494.0
Campigliaite-0000866 1571.0
315.0 Namibite-0002512
315.0 Scottyite-0010169
315.0 Agaite-0019782
315.0 Chalcomenite-0019225
315.0 Khaidarkanite-0019201
315.0 Liroconite-0010249
315.0 Sengierite-0012070
315.0 Spertiniite-0010212
315.0 Vandenbrandeite-0012336
315.0 Ashburtonite-0001412
315.0 Aubertite-0009692
315.0 Caledonite-0006294
315.0 Callaghanite-0000388
315.0 Chenite-0015326
315.0 Conichalcite-0010485
315.0 Deloryite-0012779
315.0 Guildite-0000661
315.0 Hentschelite-0010052
315.0 Housleyite-0017559
315.0 Iranite-0010340
315.0 Jacquesdietrichite-0007064
315.0 Krohnkite-0009535
315.0 Leisingite-0005525
315.0 Linarite-0006293
315.0 Lindgrenite-0014795
315.0 Markascherite-0018649
315.0 Metazeunerite-0005833
315.0 Mottramite-0005468
315.0 Mushistonite-0013333
315.0 Roubaultite-0010005
315.0 Rruffite-0018388
315.0 Szenicsite-0014535
315.0 Torbernite-0005830
315.0 Turquoise-0010612
315.0 Vesignieite-0011973
315.0 Volborthite-0018666
315.0 Zeunerite-0005831
Namibite-0002512 455.0
Namibite-0002512 1231.0
Namibite-0002512 117.0
Namibite-0002512 294.0
Namibite-0002512 387.0
Namibite-0002512 473.0
Namibite-0002512 609.0
Namibite-0002512 673.0
Namibite-0002512 715.0
Namibite-0002512 736.0
Namibite-0002512 1058.0
Namibite-0002512 1108.0
Namibite-0002512 1218.0
Namibite-0002512 1265.0
Namibite-0002512 1339.0
Namibite-0002512 1536.0
Clinochalcomenite-0018480 455.0
Clinochalcomenite-0018480 1231.0
455.0 Duftite-0020488
455.0 Johannite-0015685
455.0 Liroconite-0010249
455.0 Mottramite-0005468
455.0 Szenicsite-0014535
455.0 Vesignieite-0011973
455.0 Ashburtonite-0001412
455.0 Aubertite-0009692
455.0 Caledonite-0006294
455.0 Callaghanite-0000388
455.0 Chenite-0015326
455.0 Conichalcite-0010485
455.0 Deloryite-0012779
455.0 Guildite-0000661
455.0 Hentschelite-0010052
455.0 Housleyite-0017559
455.0 Iranite-0010340
455.0 Jacquesdietrichite-0007064
455.0 Khaidarkanite-0019201
455.0 Krohnkite-0009535
455.0 Leisingite-0005525
455.0 Linarite-0006293
455.0 Lindgrenite-0014795
455.0 Markascherite-0018649
455.0 Metazeunerite-0005833
455.0 Mushistonite-0013333
455.0 Roubaultite-0010005
455.0 Rruffite-0018388
455.0 Torbernite-0005830
455.0 Turquoise-0010612
455.0 Volborthite-0018666
455.0 Zeunerite-0005831
1231.0 Duftite-0020488
1231.0 Johannite-0015685
1231.0 Liroconite-0010249
1231.0 Mottramite-0005468
1231.0 Szenicsite-0014535
1231.0 Vesignieite-0011973
Mottramite-0005468 117.0
Mottramite-0005468 294.0
Mottramite-0005468 387.0
Mottramite-0005468 473.0
Mottramite-0005468 609.0
Mottramite-0005468 673.0
Mottramite-0005468 715.0
Mottramite-0005468 736.0
Mottramite-0005468 1058.0
Mottramite-0005468 1108.0
Mottramite-0005468 1218.0
Mottramite-0005468 1265.0
Mottramite-0005468 1339.0
Mottramite-0005468 1536.0
Szenicsite-0014535 1140.0
Szenicsite-0014535 1530.0
Szenicsite-0014535 248.0
Szenicsite-0014535 402.0
Szenicsite-0014535 505.0
Szenicsite-0014535 963.0
Vesignieite-0011973 117.0
Vesignieite-0011973 294.0
Vesignieite-0011973 387.0
Vesignieite-0011973 473.0
Vesignieite-0011973 609.0
Vesignieite-0011973 673.0
Vesignieite-0011973 715.0
Vesignieite-0011973 736.0
Vesignieite-0011973 1058.0
Vesignieite-0011973 1108.0
Vesignieite-0011973 1218.0
Vesignieite-0011973 1265.0
Vesignieite-0011973 1339.0
Vesignieite-0011973 1536.0
Deloryite-0012779 1384.0
Guildite-0000661 15.0
Guildite-0000661 22.0
Guildite-0000661 72.0
Guildite-0000661 134.0
Guildite-0000661 189.0
Guildite-0000661 283.0
Guildite-0000661 397.0
Guildite-0000661 405.0
Guildite-0000661 627.0
Guildite-0000661 910.0
Guildite-0000661 932.0
Guildite-0000661 1076.0
Guildite-0000661 1174.0
Guildite-0000661 1181.0
Guildite-0000661 1209.0
Guildite-0000661 1409.0
Guildite-0000661 1451.0
Guildite-0000661 156.0
Guildite-0000661 178.0
Guildite-0000661 301.0
Guildite-0000661 323.0
Guildite-0000661 416.0
Guildite-0000661 707.0
Guildite-0000661 896.0
Guildite-0000661 958.0
Hentschelite-0010052 15.0
Hentschelite-0010052 22.0
Hentschelite-0010052 72.0
Hentschelite-0010052 134.0
Hentschelite-0010052 189.0
Hentschelite-0010052 283.0
Hentschelite-0010052 397.0
Hentschelite-0010052 405.0
Hentschelite-0010052 627.0
Hentschelite-0010052 910.0
Hentschelite-0010052 932.0
Hentschelite-0010052 1076.0
Hentschelite-0010052 1174.0
Hentschelite-0010052 1181.0
Hentschelite-0010052 1209.0
Hentschelite-0010052 1409.0
Hentschelite-0010052 1451.0
Hentschelite-0010052 156.0
Hentschelite-0010052 178.0
Hentschelite-0010052 301.0
Hentschelite-0010052 323.0
Hentschelite-0010052 416.0
Hentschelite-0010052 707.0
Hentschelite-0010052 896.0
Hentschelite-0010052 958.0
Lindgrenite-0014795 248.0
Lindgrenite-0014795 402.0
Lindgrenite-0014795 505.0
Lindgrenite-0014795 963.0
Lindgrenite-0014795 1140.0
Markascherite-0018649 248.0
Markascherite-0018649 402.0
Markascherite-0018649 505.0
Markascherite-0018649 963.0
Markascherite-0018649 1140.0
Volborthite-0018666 117.0
Volborthite-0018666 294.0
Volborthite-0018666 387.0
Volborthite-0018666 473.0
Volborthite-0018666 609.0
Volborthite-0018666 673.0
Volborthite-0018666 715.0
Volborthite-0018666 736.0
Volborthite-0018666 1058.0
Volborthite-0018666 1108.0
Volborthite-0018666 1218.0
Volborthite-0018666 1265.0
Volborthite-0018666 1339.0
Volborthite-0018666 1536.0
Aikinite-0009395 76.0
Aikinite-0009395 101.0
Aikinite-0009395 331.0
Aikinite-0009395 520.0
Aikinite-0009395 565.0
Aikinite-0009395 575.0
Aikinite-0009395 583.0
Aikinite-0009395 644.0
Aikinite-0009395 1535.0
Aikinite-0009395 400.0
Aikinite-0009395 603.0
76.0 Bornite-0003822
76.0 Briartite-0014274
76.0 Catamarcaite-0006132
76.0 Chalcopyrite-0018622
76.0 Chalcostibite-0003673
76.0 Covellite-0015657
76.0 Cubanite-0001533
76.0 Digenite-0000082
76.0 Emplectite-0003674
76.0 Krupkaite-0014750
76.0 Miharaite-0012478
76.0 Stannite-0010546
76.0 Sulvanite-0000146
76.0 Stromeyerite-0009855
101.0 Bornite-0003822
101.0 Briartite-0014274
101.0 Catamarcaite-0006132
101.0 Chalcopyrite-0018622
101.0 Chalcostibite-0003673
101.0 Covellite-0015657
101.0 Cubanite-0001533
101.0 Digenite-0000082
101.0 Emplectite-0003674
101.0 Krupkaite-0014750
101.0 Miharaite-0012478
101.0 Stannite-0010546
101.0 Sulvanite-0000146
331.0 Bornite-0003822
331.0 Briartite-0014274
331.0 Catamarcaite-0006132
331.0 Chalcopyrite-0018622
331.0 Chalcostibite-0003673
331.0 Covellite-0015657
331.0 Cubanite-0001533
331.0 Digenite-0000082
331.0 Emplectite-0003674
331.0 Krupkaite-0014750
331.0 Miharaite-0012478
331.0 Stannite-0010546
331.0 Sulvanite-0000146
520.0 Bornite-0003822
520.0 Briartite-0014274
520.0 Catamarcaite-0006132
520.0 Chalcopyrite-0018622
520.0 Chalcostibite-0003673
520.0 Covellite-0015657
520.0 Cubanite-0001533
520.0 Digenite-0000082
520.0 Emplectite-0003674
520.0 Krupkaite-0014750
520.0 Miharaite-0012478
520.0 Stannite-0010546
520.0 Sulvanite-0000146
565.0 Bornite-0003822
565.0 Briartite-0014274
565.0 Catamarcaite-0006132
565.0 Chalcopyrite-0018622
565.0 Chalcostibite-0003673
565.0 Covellite-0015657
565.0 Cubanite-0001533
565.0 Digenite-0000082
565.0 Emplectite-0003674
565.0 Krupkaite-0014750
565.0 Miharaite-0012478
565.0 Stannite-0010546
565.0 Sulvanite-0000146
565.0 Stromeyerite-0009855
575.0 Bornite-0003822
575.0 Briartite-0014274
575.0 Catamarcaite-0006132
575.0 Chalcopyrite-0018622
575.0 Chalcostibite-0003673
575.0 Covellite-0015657
575.0 Cubanite-0001533
575.0 Digenite-0000082
575.0 Emplectite-0003674
575.0 Krupkaite-0014750
575.0 Miharaite-0012478
575.0 Stannite-0010546
575.0 Sulvanite-0000146
575.0 Stromeyerite-0009855
583.0 Bornite-0003822
583.0 Briartite-0014274
583.0 Catamarcaite-0006132
583.0 Chalcopyrite-0018622
583.0 Chalcostibite-0003673
583.0 Covellite-0015657
583.0 Cubanite-0001533
583.0 Digenite-0000082
583.0 Emplectite-0003674
583.0 Krupkaite-0014750
583.0 Miharaite-0012478
583.0 Stannite-0010546
583.0 Sulvanite-0000146
644.0 Bornite-0003822
644.0 Briartite-0014274
644.0 Catamarcaite-0006132
644.0 Chalcopyrite-0018622
644.0 Chalcostibite-0003673
644.0 Covellite-0015657
644.0 Cubanite-0001533
644.0 Digenite-0000082
644.0 Emplectite-0003674
644.0 Krupkaite-0014750
644.0 Miharaite-0012478
644.0 Stannite-0010546
644.0 Sulvanite-0000146
1535.0 Bornite-0003822
1535.0 Briartite-0014274
1535.0 Catamarcaite-0006132
1535.0 Chalcopyrite-0018622
1535.0 Chalcostibite-0003673
1535.0 Covellite-0015657
1535.0 Cubanite-0001533
1535.0 Digenite-0000082
1535.0 Emplectite-0003674
1535.0 Krupkaite-0014750
1535.0 Miharaite-0012478
1535.0 Stannite-0010546
1535.0 Sulvanite-0000146
Bornite-0003822 14.0
Bornite-0003822 814.0
Bornite-0003822 400.0
Bornite-0003822 603.0
Bornite-0003822 4.0
Bornite-0003822 24.0
Bornite-0003822 326.0
Bornite-0003822 541.0
Bornite-0003822 7.0
Bornite-0003822 59.0
Bornite-0003822 75.0
Bornite-0003822 80.0
Bornite-0003822 81.0
Bornite-0003822 124.0
Bornite-0003822 211.0
Bornite-0003822 254.0
Bornite-0003822 440.0
Bornite-0003822 551.0
Bornite-0003822 765.0
Bornite-0003822 856.0
Bornite-0003822 15.0
Bornite-0003822 16.0
Bornite-0003822 20.0
Bornite-0003822 34.0
Bornite-0003822 48.0
Bornite-0003822 51.0
Bornite-0003822 58.0
Bornite-0003822 99.0
Bornite-0003822 106.0
Bornite-0003822 110.0
Bornite-0003822 111.0
Bornite-0003822 147.0
Bornite-0003822 148.0
Bornite-0003822 159.0
Bornite-0003822 162.0
Bornite-0003822 166.0
Bornite-0003822 167.0
Bornite-0003822 182.0
Bornite-0003822 191.0
Bornite-0003822 221.0
Bornite-0003822 222.0
Bornite-0003822 230.0
Bornite-0003822 231.0
Bornite-0003822 233.0
Bornite-0003822 237.0
Bornite-0003822 247.0
Bornite-0003822 279.0
Bornite-0003822 280.0
Bornite-0003822 355.0
Bornite-0003822 384.0
Bornite-0003822 394.0
Bornite-0003822 435.0
Bornite-0003822 468.0
Bornite-0003822 472.0
Bornite-0003822 478.0
Bornite-0003822 486.0
Bornite-0003822 501.0
Bornite-0003822 527.0
Bornite-0003822 530.0
Bornite-0003822 647.0
Bornite-0003822 696.0
Bornite-0003822 717.0
Bornite-0003822 724.0
Bornite-0003822 768.0
Bornite-0003822 785.0
Bornite-0003822 792.0
Bornite-0003822 794.0
Bornite-0003822 820.0
Bornite-0003822 824.0
Bornite-0003822 840.0
Bornite-0003822 843.0
Bornite-0003822 846.0
Bornite-0003822 877.0
Bornite-0003822 880.0
Bornite-0003822 905.0
Bornite-0003822 921.0
Bornite-0003822 1025.0
Bornite-0003822 1026.0
Bornite-0003822 1079.0
Bornite-0003822 1096.0
Bornite-0003822 1114.0
Bornite-0003822 1115.0
Bornite-0003822 1149.0
Bornite-0003822 1175.0
Bornite-0003822 1220.0
Bornite-0003822 1237.0
Bornite-0003822 1238.0
Bornite-0003822 1262.0
Bornite-0003822 1278.0
Bornite-0003822 1298.0
Bornite-0003822 1354.0
Bornite-0003822 1415.0
Bornite-0003822 1440.0
Bornite-0003822 1457.0
Bornite-0003822 1502.0
Bornite-0003822 1509.0
Bornite-0003822 1554.0
Bornite-0003822 1574.0
Bornite-0003822 1582.0
Briartite-0014274 400.0
Briartite-0014274 603.0
Briartite-0014274 4.0
Briartite-0014274 7.0
Briartite-0014274 15.0
Briartite-0014274 16.0
Briartite-0014274 20.0
Briartite-0014274 24.0
Briartite-0014274 34.0
Briartite-0014274 48.0
Briartite-0014274 51.0
Briartite-0014274 58.0
Briartite-0014274 59.0
Briartite-0014274 75.0
Briartite-0014274 80.0
Briartite-0014274 81.0
Briartite-0014274 99.0
Briartite-0014274 106.0
Briartite-0014274 110.0
Briartite-0014274 111.0
Briartite-0014274 124.0
Briartite-0014274 147.0
Briartite-0014274 148.0
Briartite-0014274 159.0
Briartite-0014274 162.0
Briartite-0014274 166.0
Briartite-0014274 167.0
Briartite-0014274 182.0
Briartite-0014274 191.0
Briartite-0014274 211.0
Briartite-0014274 221.0
Briartite-0014274 222.0
Briartite-0014274 230.0
Briartite-0014274 231.0
Briartite-0014274 233.0
Briartite-0014274 237.0
Briartite-0014274 247.0
Briartite-0014274 254.0
Briartite-0014274 279.0
Briartite-0014274 280.0
Briartite-0014274 326.0
Briartite-0014274 355.0
Briartite-0014274 384.0
Briartite-0014274 394.0
Briartite-0014274 435.0
Briartite-0014274 440.0
Briartite-0014274 468.0
Briartite-0014274 472.0
Briartite-0014274 478.0
Briartite-0014274 486.0
Briartite-0014274 501.0
Briartite-0014274 527.0
Briartite-0014274 530.0
Briartite-0014274 541.0
Briartite-0014274 647.0
Briartite-0014274 696.0
Briartite-0014274 717.0
Briartite-0014274 724.0
Briartite-0014274 765.0
Briartite-0014274 768.0
Briartite-0014274 785.0
Briartite-0014274 792.0
Briartite-0014274 794.0
Briartite-0014274 820.0
Briartite-0014274 824.0
Briartite-0014274 840.0
Briartite-0014274 843.0
Briartite-0014274 846.0
Briartite-0014274 856.0
Briartite-0014274 877.0
Briartite-0014274 880.0
Briartite-0014274 905.0
Briartite-0014274 921.0
Briartite-0014274 1025.0
Briartite-0014274 1026.0
Briartite-0014274 1079.0
Briartite-0014274 1096.0
Briartite-0014274 1114.0
Briartite-0014274 1115.0
Briartite-0014274 1149.0
Briartite-0014274 1175.0
Briartite-0014274 1220.0
Briartite-0014274 1237.0
Briartite-0014274 1238.0
Briartite-0014274 1262.0
Briartite-0014274 1278.0
Briartite-0014274 1298.0
Briartite-0014274 1354.0
Briartite-0014274 1415.0
Briartite-0014274 1440.0
Briartite-0014274 1457.0
Briartite-0014274 1502.0
Briartite-0014274 1509.0
Briartite-0014274 1554.0
Briartite-0014274 1574.0
Briartite-0014274 1582.0
Catamarcaite-0006132 14.0
Catamarcaite-0006132 814.0
Catamarcaite-0006132 400.0
Catamarcaite-0006132 603.0
Chalcopyrite-0018622 400.0
Chalcopyrite-0018622 603.0
Chalcopyrite-0018622 4.0
Chalcopyrite-0018622 7.0
Chalcopyrite-0018622 15.0
Chalcopyrite-0018622 16.0
Chalcopyrite-0018622 20.0
Chalcopyrite-0018622 24.0
Chalcopyrite-0018622 34.0
Chalcopyrite-0018622 48.0
Chalcopyrite-0018622 51.0
Chalcopyrite-0018622 58.0
Chalcopyrite-0018622 59.0
Chalcopyrite-0018622 75.0
Chalcopyrite-0018622 80.0
Chalcopyrite-0018622 81.0
Chalcopyrite-0018622 99.0
Chalcopyrite-0018622 106.0
Chalcopyrite-0018622 110.0
Chalcopyrite-0018622 111.0
Chalcopyrite-0018622 124.0
